artist_name,artist_id,ethnicity,gender,genre
Entropy,entropy,NA,NA,NA
Maxxi Soundsystem,maxxisoundsystem,NA,NA,NA
Denis Sulta,denissulta,NA,NA,NA
Buraka Som Sistema,burakasomsistema,NA,NA,NA
BLM,blm,NA,NA,NA
Ethyl,ethyl,NA,NA,NA
Flori,flori,NA,NA,NA
Roger Gerressen,rogergerressen,NA,NA,NA
M.A.N.D.Y,mandy,NA,NA,NA
Max Albàn,maxalban,NA,NA,NA
Tim Ross,timross,NA,NA,NA
DJ Sneak,djsneak,NA,NA,NA
Gerd,gerd,NA,NA,NA
Jimpster,jimpster,NA,NA,NA
Manuel Tur,manueltur,NA,NA,NA
Matt Masters,mattmasters,NA,NA,NA
JME,jme-de,NA,NA,NA
Fonti,fonti,NA,NA,NA
Biome,biome,NA,NA,NA
Metrodome,metrodome,NA,NA,NA
Rich Reason,richreason,NA,NA,NA
Scarlett House,scarletthouse,NA,NA,NA
Portable,portable,NA,NA,NA
Oliver Hafenbauer,oliverhafenbauer,NA,NA,NA
Benedikt Frey,benediktfrey,NA,NA,NA
Greg Pidcock,gregpidcock,NA,NA,NA
Simian Mobile Disco,simianmobiledisco,NA,NA,NA
Luke Vibert,lukevibert,NA,NA,NA
Kuedo,kuedo,NA,NA,NA
Michael L Penman,michaellpenman,NA,NA,NA
Sonogama,sonogama,NA,NA,NA
Tourist,tourist,NA,NA,NA
Jon Sojo,jonsojo,NA,NA,NA
Benoit & Sergio,benoitsergio,NA,NA,NA
Norman Nodge,normannodge,NA,NA,NA
Inxec,inxec,NA,NA,NA
Mickey Pearce,mickeypearce,NA,NA,NA
TOYC,toyc,NA,NA,NA
OdD Music,oddmusic,NA,NA,NA
Gregor Tresher,gregortresher,NA,NA,NA
Beautiful Swimmers,beautifulswimmers,NA,NA,NA
Bachelors Of Science,bachelorsofscience,NA,NA,NA
Mathieu Mirande,mathieumirande,NA,NA,NA
Wildkats,wildkats,NA,NA,NA
Ashley Wild,ashleywild,NA,NA,NA
Cinnaman,cinnaman,NA,NA,NA
Jon Rust,jonrust,NA,NA,NA
Calyx & Teebee,calyxteebee-uk,NA,NA,NA
Hackman,hackman,NA,NA,NA
Lorca,lorca,NA,NA,NA
Cropper,cropper,NA,NA,NA
Hash Hendrex,hashhendrex,NA,NA,NA
Sven Tasnadi,sventasnadi,NA,NA,NA
Blackdown,blackdown,NA,NA,NA
Temple,temple,NA,NA,NA
David August,davidaugust,NA,NA,NA
D.E.S,d.e.s,NA,NA,NA
Dan Lively,danlively,NA,NA,NA
Culprate,culprate,NA,NA,NA
Maksim,maksim,NA,NA,NA
Carlo Lio,carlolio,NA,NA,NA
Monika Kruse,monikakruse,NA,NA,NA
Marco Bailey,marcobailey,NA,NA,NA
Harvey Mckay,harveymckay,NA,NA,NA
John Tejada,johntejada,NA,NA,NA
Shaun Soomro,shaunsoomro,NA,NA,NA
Delano Smith,delanosmith,NA,NA,NA
Yossi Amoyal,yossiamoyal,NA,NA,NA
Fierce,fierce,NA,NA,NA
Lone,lone,NA,NA,NA
Space Dimension Controller,spacedimensioncontroller,NA,NA,NA
Alex Smoke,alexsmoke,NA,NA,NA
Justin Drake,justindrake,NA,NA,NA
The Pushamann,thepushamann,NA,NA,NA
Martelo,martelo,NA,NA,NA
Tyree Cooper,tyreecooper,NA,NA,NA
Parris Mitchell,parrismitchell,NA,NA,NA
Bradley Zero,bradleyzero,NA,NA,NA
Charles Drakeford,charlestdrakeford,NA,NA,NA
Tasker,tasker,NA,NA,NA
Praslesh,praslesh,NA,NA,NA
Praslea,praslea,NA,NA,NA
Audio Werner,audiowerner,NA,NA,NA
Henry Krinkle,henrykrinkle,NA,NA,NA
Yasmin,yasmin,NA,NA,NA
Samu.l,samu.l,NA,NA,NA
System,system,NA,NA,NA
Pender Street Steppers,penderstreetsteppers,NA,NA,NA
Hashman Deejay,hashmandeejay,NA,NA,NA
Bake,bake,NA,NA,NA
Brian Not Brian,briannotbrian,NA,NA,NA
Rob Mello,robmello,NA,NA,NA
Rhys Samson,rhyssamson-uk,NA,NA,NA
Chris Maran,chrismaran,NA,NA,NA
Jay Shepheard,jayshepheard,NA,NA,NA
Jacques Renault,jacquesrenault,NA,NA,NA
Chromatics,chromatics,NA,NA,NA
Detroit Swindle,damswindle,NA,NA,NA
John Barera,johnbarera,NA,NA,NA
Will Martin,willmartin,NA,NA,NA
Tom Rio,tomrio,NA,NA,NA
Dan Wild,danwild,NA,NA,NA
Jaymo & Andy George,jaymoandygeorge,NA,NA,NA
Trancemicsoul,trancemicsoul,NA,NA,NA
Tayo,tayo,NA,NA,NA
Walker & Royce,walkerroyce,NA,NA,NA
Craig Duranti,craigduranti,NA,NA,NA
Glimpse,glimpse,NA,NA,NA
Nick Höppner,nickhoppner,NA,NA,NA
FunkinEven,funkineven,NA,NA,NA
K15,k15,NA,NA,NA
Tim Sweeney,timsweeney,NA,NA,NA
Machinedrum,machinedrum,NA,NA,NA
Kris Wadsworth,kriswadsworth,NA,NA,NA
Chambray,chambray,NA,NA,NA
Justin Robertson,justinrobertson,NA,NA,NA
Akufen,akufen,NA,NA,NA
Soul Capsule,soulcapsule,NA,NA,NA
Baby Ford,babyford,NA,NA,NA
Ferro,ferro,NA,NA,NA
Lee Pennington,leepennington,NA,NA,NA
Philip Stirzaker,philipstirzaker,NA,NA,NA
Milhouse,milhouse,NA,NA,NA
Leon Switch,leonswitch,NA,NA,NA
Tuccillo,tuccillo,NA,NA,NA
Moodymanc,moodymanc,NA,NA,NA
Banton,banton,NA,NA,NA
Kutmah,kutmah,NA,NA,NA
LHF,lhf,NA,NA,NA
Kenny Larkin,kennylarkin,NA,NA,NA
S.Moreira,smoreira,NA,NA,NA
Joe Riley,joeriley,NA,NA,NA
Steve Kurz,stevekurz,NA,NA,NA
Avatism,avatism,NA,NA,NA
Bart Skils,bartskils,NA,NA,NA
Paleman,paleman,NA,NA,NA
Evan Baggs,evanbaggs,NA,NA,NA
Faze Miyake,fazemiyake,NA,NA,NA
Stormzy,stormzy,NA,NA,NA
Dark0,dark0-uk,NA,NA,NA
Alex Coulton,alexcoulton,NA,NA,NA
Skepta,skepta,NA,NA,NA
Deadboy,deadboy,NA,NA,NA
Mark E,mark-e,NA,NA,NA
Mat Playford,matplayford,NA,NA,NA
Brassica,brassica,NA,NA,NA
Jovonn,jovonn,NA,NA,NA
Francois X,francoisx,NA,NA,NA
Sable Sheep,sablesheep,NA,NA,NA
Chroma,chroma,NA,NA,NA
Asadinho,asadinho,NA,NA,NA
Tom Gillieron,tomgillieron-uk,NA,NA,NA
Paul Soul,paulsoul,NA,NA,NA
Shackleton,shackleton,NA,NA,NA
Leif,leif,NA,NA,NA
Blue Hour,bluehour,NA,NA,NA
Nick Craddock,nickcraddock,NA,NA,NA
Lyster,lyster,NA,NA,NA
Russ Yallop,russyallop,NA,NA,NA
Simon Baker,simonbaker,NA,NA,NA
A Guy Called Gerald,aguycalledgerald,NA,NA,NA
Antonio De Angelis,antoniodeangelis,NA,NA,NA
Luciano Esse,lucianoesse,NA,NA,NA
DJ Qu,djqu,NA,NA,NA
Black Coffee,blackcoffee,NA,NA,NA
Wbeeza,wbeeza,NA,NA,NA
Alexander Nut,alexandernut,NA,NA,NA
Nick Maleedy,nickmaleedy,NA,NA,NA
Tony Loi,tonyloi,NA,NA,NA
Xosar,xosar,NA,NA,NA
Barnt,barnt,NA,NA,NA
Asusu,asusu,NA,NA,NA
Boys Noize,boysnoize,NA,NA,NA
Untold,untold,NA,NA,NA
Jackson & His Computer Band,jacksonandhiscomputerband,NA,NA,NA
JTC,jtc,NA,NA,NA
Guillaume and The Coutu Dumonts,guillaume,NA,NA,NA
Alex Jones,alexjones,NA,NA,NA
Justin Harris,justinharris,NA,NA,NA
Owen Howells,owenhowells,NA,NA,NA
Wolf + Lamb,wolflamb,NA,NA,NA
PillowTalk,pillowtalk,NA,NA,NA
Anek,anek,NA,NA,NA
Shenoda,shenoda,NA,NA,NA
Artifact,artifactuk,NA,NA,NA
DJ Harvey,djharvey,NA,NA,NA
Eric Volta,ericvolta,NA,NA,NA
Brohn,brohn,NA,NA,NA
Total Fitness,totalfitness,NA,NA,NA
Oliver $,oliverdollar,NA,NA,NA
Klangkarussell,klangkarussell,NA,NA,NA
ZDS,zombiediscosquad,NA,NA,NA
Wilfred Giroux,wilfredgiroux-uk,NA,NA,NA
Bugz in the Attic,bugzintheattic,NA,NA,NA
Isherwood,isherwood,NA,NA,NA
Jan Krüger,jankrueger,NA,NA,NA
Phuture,phuture,NA,NA,NA
Thomas Urv,thomasurv,NA,NA,NA
Bruno Pronsato,brunopronsato,NA,NA,NA
Just Be,justbe,NA,NA,NA
Bushwacka,bushwacka,NA,NA,NA
Dachshund,dachshund,NA,NA,NA
Lisa Maffia,lisamaffia,NA,NA,NA
Richie Dan,richiedan,NA,NA,NA
Visionist,visionist,NA,NA,NA
A. G. Cook,agcook,NA,NA,NA
Palmistry,palmistry,NA,NA,NA
Neana,neana,NA,NA,NA
Ill Blu,illblu,NA,NA,NA
Funkystepz,funkystepz,NA,NA,NA
Duky,duky,NA,NA,NA
Byetone,byetone,NA,NA,NA
Lauhaus,lauhaus,NA,NA,NA
Nightmares on Wax,nightmaresonwax,NA,NA,NA
Paul SG,paulsg,NA,NA,NA
ItaloJohnson,italojohnson,NA,NA,NA
Make Me,makeme,NA,NA,NA
Rupes,rupes,NA,NA,NA
Nic Baird,nicbaird,NA,NA,NA
Losoul,losoul,NA,NA,NA
Ste Roberts,steroberts,NA,NA,NA
Tikiman,tikiman,NA,NA,NA
Lauren Lane,laurenlane,NA,NA,NA
Factory Floor,factoryfloor,NA,NA,NA
Dopplereffekt,dopplereffekt,NA,NA,NA
Consequence,consequence,NA,NA,NA
Vakula,vakula,NA,NA,NA
Harri & Domenic,harri-domenic,NA,NA,NA
Neville Watson,nevillewatson,NA,NA,NA
WHYT NOYZ,whytnoyz,NA,NA,NA
Adesse Versions,adesseversions,NA,NA,NA
Simon Morell,simonmorell,NA,NA,NA
Corbi,corbi,NA,NA,NA
Blond:ish,blondish,NA,NA,NA
Madteo,madteo,NA,NA,NA
Marcos Cabral,marcoscabral,NA,NA,NA
Tomas Kr,tomaskr,NA,NA,NA
Andrew Weatherall,andrewweatherall,NA,NA,NA
Jennifer Cardini,jennifercardini,NA,NA,NA
Andre Bratten,andrebratten,NA,NA,NA
DJ Craze,djcraze,NA,NA,NA
Rattus Rattus,rattusrattus,NA,NA,NA
The Jaydes,thejaydes,NA,NA,NA
Bloody Mary,bloodymary,NA,NA,NA
Attan,attan,NA,NA,NA
Arthur Barr,arthurbarr,NA,NA,NA
Mike Stockell,mikestockell,NA,NA,NA
A Made Up Sound,2562,NA,NA,NA
Phon.o,phon.o,NA,NA,NA
Matthew Herbert,matthewherbert,NA,NA,NA
Ital Tek,italtek,NA,NA,NA
Ital,ital,NA,NA,NA
Wouter de Moor,wouterdemoor,NA,NA,NA
Pedestrian,pedestrian,NA,NA,NA
Pig & Dan,pigndan,NA,NA,NA
Lawrence,lawrence,NA,NA,NA
John Roberts,johnroberts,NA,NA,NA
Trus'me,trusme,NA,NA,NA
Trevino,trevino,NA,NA,NA
Auntie Flo,auntieflo,NA,NA,NA
Esa,esa,NA,NA,NA
DrumTalk,drumtalk,NA,NA,NA
Vandera,vandera,NA,NA,NA
Minilogue,minilogue,NA,NA,NA
Federico Grazzini,federicograzzini,NA,NA,NA
The White Man & The Arab,thewhitemanthearab,NA,NA,NA
Peak & Swift,peakswift,NA,NA,NA
Sebastian Voigt,sebastianvoigt,NA,NA,NA
Cooly G,coolyg,NA,NA,NA
DJ Spinn,djspinn,NA,NA,NA
Laurel Halo,laurelhalo,NA,NA,NA
Okzharp,okzharp,NA,NA,NA
Fatima Al Qadiri,fatimaalqadiri,NA,NA,NA
Seven Davis Jr,sevendavisjr,NA,NA,NA
Franklin De Costa,franklindecosta,NA,NA,NA
Spooky,spooky,NA,NA,NA
Lynx,lynx,NA,NA,NA
Wen,wen,NA,NA,NA
E.m.m.a.,e.m.m.a.,NA,NA,NA
Tunnidge,tunnidge,NA,NA,NA
Mark XTC,markxtc,NA,NA,NA
Luca Lozano,lucalozano,NA,NA,NA
Patrick Specke,patrickspecke,NA,NA,NA
Clarian,clarian,NA,NA,NA
Jef K,jefk,NA,NA,NA
Basement Jaxx,basementjaxx,NA,NA,NA
Letherette,letherette,NA,NA,NA
Jaydan,jaydan,NA,NA,NA
T-Bone,t-bone,NA,NA,NA
Valentino Kanzyani,valentinokanzyani,NA,NA,NA
Mirko Loko,mirkoloko,NA,NA,NA
Mariano Mateljan,marianomateljan,NA,NA,NA
Baunz,baunz,NA,NA,NA
MGUN,mgun,NA,NA,NA
Evian Christ,evianchrist,NA,NA,NA
Brackles,brackles,NA,NA,NA
Jam City,jamcity,NA,NA,NA
MssingNo,mssingno,NA,NA,NA
Tone Of Arc,toneofarc,NA,NA,NA
Konrad Black,konradblack,NA,NA,NA
Al Bradley,albradley,NA,NA,NA
Pasteman,pasteman,NA,NA,NA
Troy Pierce,troypierce,NA,NA,NA
Rudimental,rudimental,NA,NA,NA
Éclair Fifi,eclairfifi,NA,NA,NA
Slackk,slackk,NA,NA,NA
Sudanim,sudanim,NA,NA,NA
Inkke,inkke,NA,NA,NA
Beaner,beaner,NA,NA,NA
Isolee,isolee,NA,NA,NA
Pior,pior,NA,NA,NA
Rudolf,rudolf,NA,NA,NA
Manuk,manuk,NA,NA,NA
Billon,billon,NA,NA,NA
Martinez,martinez,NA,NA,NA
John Heckle,johnheckle,NA,NA,NA
DJ TLR,djtlr,NA,NA,NA
Willie Burns,willieburns,NA,NA,NA
Joey Beltram,joeybeltram,NA,NA,NA
Artwork,artwork,NA,NA,NA
Grain,grain,NA,NA,NA
Benny Ill,bennyill,NA,NA,NA
Matthew Burton,matthewburton,NA,NA,NA
Alexandra,alexandra,NA,NA,NA
Gavin Herlihy,gavinherlihy,NA,NA,NA
Neil Parkes,neilparkes,NA,NA,NA
David Rodigan,davidrodigan,NA,NA,NA
Bella Sarris,bellasarris,NA,NA,NA
Henry St Social,henrystsocial,NA,NA,NA
Andy Stott,andystott,NA,NA,NA
Chris Farrell,chrisfarrell,NA,NA,NA
Shanti Celeste,shanticeleste,NA,NA,NA
The Kelly Twins,thekellytwins,NA,NA,NA
The Analogue Cops,theanaloguecops,NA,NA,NA
Cutline,cutline,NA,NA,NA
June Miller,junemiller,NA,NA,NA
Motor City Drum Ensemble,mcde,NA,NA,NA
Richard Rowell,richardrowell,NA,NA,NA
SCNTST,scntst,NA,NA,NA
The Heatwave,theheatwave,NA,NA,NA
Alex Niggemann,alexniggemann,NA,NA,NA
Debukas,debukas,NA,NA,NA
DJ T.,djt,NA,NA,NA
Chris Wood,chriswood,NA,NA,NA
Daniel Wilde,danielwilde,NA,NA,NA
Kristoffer,kristoffer,NA,NA,NA
JRocc,jrocc,NA,NA,NA
Fatima,fatima,NA,NA,NA
Akkord,akkord,NA,NA,NA
Paula Chalup,paulachalup,NA,NA,NA
David Scuba,davidscuba,NA,NA,NA
Wolf Music,wolfmusic,NA,NA,NA
KRL,krl,NA,NA,NA
Greymatter,greymatter,NA,NA,NA
Casino Times,casinotimes,NA,NA,NA
DJ Earl,djearl,NA,NA,NA
French Fries,frenchfries,NA,NA,NA
Aleqs Notal,aleqsnotal,NA,NA,NA
L-Vis 1990,l-vis1990,NA,NA,NA
Hysterics,hysterics,NA,NA,NA
NSDOS,nsdos,NA,NA,NA
Lopaski,lopaski,NA,NA,NA
Cottam,cottam,NA,NA,NA
Brinsley,brinsley,NA,NA,NA
Congorock,congorock,NA,NA,NA
Marcman,marcman,NA,NA,NA
Jack & I,jacki,NA,NA,NA
Waifs & Strays,waifsstrays,NA,NA,NA
Toby Tobias,tobytobias,NA,NA,NA
Mike Healey,mikehealey,NA,NA,NA
xxxy,xxxy,NA,NA,NA
Horse Meat Disco,horsemeatdisco,NA,NA,NA
Happa,happa,NA,NA,NA
TCTS,tcts,NA,NA,NA
Deniz Kurtel,denizkurtel,NA,NA,NA
DJ Sprinkles,djsprinkles,NA,NA,NA
DeadEcho,deadecho,NA,NA,NA
Stathis Lazarides,stathislazarides,NA,NA,NA
KiNK & Neville Watson,kinknevillewatson,NA,NA,NA
Linkwood,linkwood,NA,NA,NA
Anthony 'Shake' Shakir,anthonyshakir,NA,NA,NA
Fiedel,fiedel,NA,NA,NA
Frak,frak,NA,NA,NA
Joe,joe,NA,NA,NA
Mr Wood,mrwood,NA,NA,NA
Rowpieces,rowpieces,NA,NA,NA
Queenie,queenie,NA,NA,NA
Boxwork,boxwork,NA,NA,NA
Brandt Brauer Frick,brandtbrauerfrick,NA,NA,NA
Strip Steve,stripsteve,NA,NA,NA
I-F,i-f,NA,NA,NA
Bleak,bleak,NA,NA,NA
Kevin Griffiths,kevingriffiths,NA,NA,NA
Greco-Roman Soundsystem,greco-romansoundsystem,NA,NA,NA
Full Nelson,fullnelson,NA,NA,NA
Donato Dozzy,donatodozzy,NA,NA,NA
Morphosis,morphosis,NA,NA,NA
Axel Boman,axelboman,NA,NA,NA
Petter Nordkvist,petter,NA,NA,NA
Kornél Kovács,kornelkovacs,NA,NA,NA
DJ Spinna,djspinna,NA,NA,NA
Thris Tian,thristian,NA,NA,NA
Logos,logos,NA,NA,NA
Rabit,rabit,NA,NA,NA
Moleskin,moleskin,NA,NA,NA
A-Sides,asides,NA,NA,NA
Kryptic Minds,krypticminds,NA,NA,NA
Killawatt,killawatt,NA,NA,NA
Paul Mac,paulmac,NA,NA,NA
BRTSH KNIGHTS,brtshknights,NA,NA,NA
Leadbelly,leadbelly,NA,NA,NA
Werkha,werkha,NA,NA,NA
Sivey,sivey,NA,NA,NA
Trevor Jackson,trevorjackson,NA,NA,NA
Gorgon City,gorgoncity,NA,NA,NA
Coni,coni,NA,NA,NA
Smak Pony,smakpony,NA,NA,NA
DARKSIDE,darkside,NA,NA,NA
Nicolas Jaar,nicolasjaar,NA,NA,NA
Hrdvsion,hrdvsion,NA,NA,NA
Lord Of The Isles,lordoftheisles,NA,NA,NA
Anthea,anthea,NA,NA,NA
Soho,soho,NA,NA,NA
Bloom,bloom,NA,NA,NA
Mlle Caro,mademoisellecaro,NA,NA,NA
DBX,dbx,NA,NA,NA
Antal,antal,NA,NA,NA
Soul Intent,soulintent-uk,NA,NA,NA
Ken & Davy,kendavy,NA,NA,NA
Gaiser,gaiser,NA,NA,NA
Barem,barem,NA,NA,NA
Hobo,hobo,NA,NA,NA
Sound Pellegrino Thermal Team,soundpellegrinothermalteam,NA,NA,NA
A1 Bassline,a1bassline,NA,NA,NA
Drums Of Death,drumsofdeath,NA,NA,NA
Mia Dora,miadora,NA,NA,NA
Chaos In The CBD,chaosinthecbd,NA,NA,NA
Ben Martin,benmartin,NA,NA,NA
Kid AM,kidam,NA,NA,NA
Karma Kid,karmakid,NA,NA,NA
Squarehead,squarehead,NA,NA,NA
Soulphiction,soulphiction,NA,NA,NA
Cookie Monsta,cookiemonsta,NA,NA,NA
Soulz,soulz,NA,NA,NA
Shane Linehan,shanelinehan,NA,NA,NA
Alexi Delano,alexidelano,NA,NA,NA
Giom,giom,NA,NA,NA
Pete Dafeet,petedafeet,NA,NA,NA
Ben Clifford,benclifford,NA,NA,NA
DJ Rashad,djrashad,NA,NA,NA
Kidkanevil,kidkanevil,NA,NA,NA
Blue Daisy,bluedaisy,NA,NA,NA
submerse,submerse,NA,NA,NA
Desto,desto,NA,NA,NA
West Norwood Cassette Library,westnorwoodcassettelibrary,NA,NA,NA
Bambooman,bambooman,NA,NA,NA
Dinky,dinky,NA,NA,NA
Jacob Korn,jacobkorn,NA,NA,NA
d:alog,dalog,NA,NA,NA
Basic Soul Unit,basicsoulunit,NA,NA,NA
Norm Talley,normtalley,NA,NA,NA
S.P.Y.,s.p.y.,NA,NA,NA
ND Baumecker,nd_baumecker,NA,NA,NA
Silicone Soul,siliconesoul,NA,NA,NA
Klartraum,klartraum,NA,NA,NA
Of Norway,ofnorway,NA,NA,NA
Nadja Lind,nadjalind,NA,NA,NA
Ultrasone,ultrasone,NA,NA,NA
Walton,walton,NA,NA,NA
Scott Grant,scottgrant,NA,NA,NA
Chunky,chunky,NA,NA,NA
Ruffhouse,ruffhouse,NA,NA,NA
Tim Red,timred,NA,NA,NA
Saschienne,saschienne,NA,NA,NA
Pachanga Boys,pachangaboys,NA,NA,NA
Huntleys & Palmers,huntleyspalmers,NA,NA,NA
Jus Ed,jused,NA,NA,NA
Jenifa Mayanja,jenifamayanja,NA,NA,NA
The Black Dog,theblackdog,NA,NA,NA
Transit Mafia,transitmafia,NA,NA,NA
Luca Bacchetti,lucabacchetti,NA,NA,NA
Hold Youth,holdyouth,NA,NA,NA
Seuil,seuil,NA,NA,NA
Le Loup,leo,NA,NA,NA
Vadim Svoboda,vadimsvoboda,NA,NA,NA
DJ Shadow,djshadow,NA,NA,NA
Machine Drum,machinedrum,NA,NA,NA
Boxcutter,boxcutter,NA,NA,NA
Wesley Razzy,wesleyrazzy,NA,NA,NA
Carreno is LB,carrenoislb,NA,NA,NA
Javi Redondo,javiredondo,NA,NA,NA
Raymundo Rodriguez,raymundorodriguez,NA,NA,NA
Nadastrom,nadastrom,NA,NA,NA
Surkin,surkin,NA,NA,NA
Para One,paraone,NA,NA,NA
Riton,riton,NA,NA,NA
Bobmo,bobmo,NA,NA,NA
Joe Syntax,joesyntax,NA,NA,NA
Blu Mar Ten,blumarten,NA,NA,NA
Maher Daniel,maherdaniel,NA,NA,NA
Barker & Baumecker,barkerbaumecker,NA,NA,NA
Alley Cat,alleycat,NA,NA,NA
Irrelevant,irrelevant,NA,NA,NA
Lee Hume,leehume,NA,NA,NA
Futureboogie,futureboogie,NA,NA,NA
Altered Natives,alterednatives,NA,NA,NA
Azymuth,azymuth,NA,NA,NA
Gilles Peterson,gillespeterson,NA,NA,NA
Tanner Ross,tannerross,NA,NA,NA
Jared Wilson,jaredwilson,NA,NA,NA
Dr.Shingo,drshingo,NA,NA,NA
Kikiorix,kikiorix,NA,NA,NA
JJ Doom,jj-doom,NA,NA,NA
Mr Thing,mrthing,NA,NA,NA
Chris P Cuts,chrispcuts,NA,NA,NA
Gerry Read,gerryread,NA,NA,NA
Lewis Ryder,lewisryder,NA,NA,NA
Presha,presha,NA,NA,NA
Clarity,clarity,NA,NA,NA
Tobias Freund,tobiasfreund,NA,NA,NA
Makam,makam,NA,NA,NA
Vincenzo Perez,vincenzoperez,NA,NA,NA
Nicolas Son,nicolasson,NA,NA,NA
Danny Bayley,dannybayley,NA,NA,NA
Synkro,synkro,NA,NA,NA
Goth-Trad,gothtrad,NA,NA,NA
Dolan Bergin,dolanbergin,NA,NA,NA
MPIA3,mpia3,NA,NA,NA
Silver Team,silverteam,NA,NA,NA
Alex Murak,alexmurak,NA,NA,NA
Boy 8-Bit,boy8bit,NA,NA,NA
Attaque,attaque,NA,NA,NA
LeBreton,lebreton,NA,NA,NA
Darq E,darqefreaker,NA,NA,NA
Freaker,freaker,NA,NA,NA
Shox,shox,NA,NA,NA
Kevin McPhee,kevinmcphee,NA,NA,NA
Mr Beatnick,mrbeatnick,NA,NA,NA
Ben Martin,benmartinuk,NA,NA,NA
Marco Resmann,marcoresmann-de,NA,NA,NA
Canary Fontaine,canaryfontaine,NA,NA,NA
Zippy,zippy,NA,NA,NA
Tred Benedict,tredbenedict,NA,NA,NA
T. Williams,t.williams,NA,NA,NA
A Trak,atrak,NA,NA,NA
Just Blaze,justblaze,NA,NA,NA
Ata,ata,NA,NA,NA
System Of Survival,systemofsurvival,NA,NA,NA
LD50,ld50,NA,NA,NA
Sandwell District,sandwelldistrict,NA,NA,NA
Murat Tepeli,murattepeli,NA,NA,NA
Datsik,datsik,NA,NA,NA
E.m.m.a,e.m.m.a.,NA,NA,NA
Third Side,thirdside,NA,NA,NA
John Talabot,johntalabot,NA,NA,NA
The Secret Agency,thesecretagency,NA,NA,NA
Al Tourettes,altourettes,NA,NA,NA
Rhythmic Theory,rhythmictheory,NA,NA,NA
Federico Molinari,federicomolinari,NA,NA,NA
Christian Burkhardt,christianburkhardt,NA,NA,NA
H.O.S.H,hosh,NA,NA,NA
Wareika,wareika,NA,NA,NA
Girl Unit,girlunit,NA,NA,NA
Dominique Danielle,dominiquedanielle,NA,NA,NA
Kruse & Nuernberg,krusenuernberg,NA,NA,NA
Severino,severino,NA,NA,NA
Mark Pavitt,markpavitt,NA,NA,NA
Vicious Circle,viciouscircle,NA,NA,NA
Sven Weisemann,svenweisemann,NA,NA,NA
Psycatron,psycatron,NA,NA,NA
James Dean Brown,jamesdeanbrown,NA,NA,NA
Riz MC,rizmc,NA,NA,NA
Hanfry Martinez,hanfrymartinez,NA,NA,NA
Mark Henning,markhenning,NA,NA,NA
Francesco Tristano,francescotristano,NA,NA,NA
Rustie,rustie,NA,NA,NA
Araabmuzik,araabmuzik,NA,NA,NA
The Town,thetown,NA,NA,NA
Sneaker,sneaker,NA,NA,NA
Deft,deft,NA,NA,NA
BareSkin,bareskin,NA,NA,NA
Betoko,betoko,NA,NA,NA
Fred P,fredp,NA,NA,NA
Stu Clark,stuclark,NA,NA,NA
James Welsh,jameswelsh,NA,NA,NA
Box Mouse,boxmouse,NA,NA,NA
Chloé,chloe,NA,NA,NA
Lil' Louis,lil-louis,NA,NA,NA
Tigerskin,tigerskin,NA,NA,NA
Mark Ronson,markronson,NA,NA,NA
Proxy,proxy,NA,NA,NA
Thefft,thefft,NA,NA,NA
DJ Hell,hell,NA,NA,NA
Spencer Parker,spencerparker,NA,NA,NA
Staffan Linzatti,staffanlinzatti,NA,NA,NA
John Daly,johndaly,NA,NA,NA
Affie Yusuf,affieyusuf,NA,NA,NA
Funtcase,funtcase,NA,NA,NA
Nick Sinna,nicksinna,NA,NA,NA
Norm De Plume,normdeplume,NA,NA,NA
MMM,mmm,NA,NA,NA
Lando Kal,landokal,NA,NA,NA
Cupp Cave,cuppcave,NA,NA,NA
DJ Spooky,djspooky,NA,NA,NA
Miss Kittin,misskittin,NA,NA,NA
Palisade,palisade,NA,NA,NA
Braiden,braiden,NA,NA,NA
Funk Butcher,funkbutcher,NA,NA,NA
Vectra,vectra,NA,NA,NA
Karotte,karotte,NA,NA,NA
Callide,callide,NA,NA,NA
Loko,loko,NA,NA,NA
Mr Solid Gold,mrsolidgold,NA,NA,NA
Doc Martin,docmartin,NA,NA,NA
Fatboy Slim,fatboyslim,NA,NA,NA
Marc Roberts,marcroberts,NA,NA,NA
Infinity Ink,infinityink,NA,NA,NA
Matthew Dear,matthewdear,NA,NA,NA
MHM One,mhmone,NA,NA,NA
Mathias Mesteno,mathiasmesteño,NA,NA,NA
Swayzak,swayzak,NA,NA,NA
Octane,octane,NA,NA,NA
EBK,ebk,NA,NA,NA
Reso,reso,NA,NA,NA
Clean Bandit,cleanbandit,NA,NA,NA
Diego cK Family,diegockfamily,NA,NA,NA
Heiko MSO,heikomso,NA,NA,NA
Ctrls,ctrls,NA,NA,NA
Tomas More,tomasmore,NA,NA,NA
Thomas Muller,thomasmuller,NA,NA,NA
Danuel Tate,danueltate,NA,NA,NA
Virgo Four,virgofour,NA,NA,NA
Superpitcher,superpitcher,NA,NA,NA
Brennan Green,brennangreen,NA,NA,NA
Tiga,tiga,NA,NA,NA
Duke Dumont,dukedumont,NA,NA,NA
Gingy,gingy,NA,NA,NA
Bordello,bordello,NA,NA,NA
Sei A,seia,NA,NA,NA
Jon Convex,jonconvex,NA,NA,NA
Filthy Dukes,filthydukes,NA,NA,NA
Omara,omara,NA,NA,NA
Lookleft,lookleft,NA,NA,NA
Bearight,bearight,NA,NA,NA
Tyrant,tyrant,NA,NA,NA
